name,email,firstName,lastName,middleName,targetValue,status,registeredTime,deregisteredTime,lastContactTime,lastInternalIpAddress,lastExternalIpAddress,deviceType,deviceGroupName,windowsPlatform,osVersion,sensorVersion,avEngine
"SENTINEL\RIVERPOINTE50",SENTINEL\riverpointes,"","","",MEDIUM,REGISTERED,2017-08-22-141318,"",2017-08-22-172057,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\LANTERNWOODS50",SENTINEL\lanternwoodss,"","","",MEDIUM,REGISTERED,2017-08-22-141814,"",2017-08-22-172057,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\PARKDELMAR3",SENTINEL\park del mar a,"","","",MEDIUM,REGISTERED,2017-01-12-175307,"",2017-08-22-172056,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\WOODBERRY50",SENTINEL\Woodberrys,"","","",MEDIUM,REGISTERED,2017-08-22-141358,"",2017-08-22-172056,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\CITYPLACE15",SENTINEL\CityplaceS,"","","",MEDIUM,REGISTERED,2017-08-22-141313,"",2017-08-22-172055,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\LOFTLAKEVIEW14",SENTINEL\loftsatlakeviewa,"","","",MEDIUM,REGISTERED,2017-08-22-141349,"",2017-08-22-172054,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\VALENCIA50",SENTINEL\hillsofvalencias,"","","",MEDIUM,REGISTERED,2017-08-22-141430,"",2017-08-22-172053,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\LOFTSLAKEVIEW2",SENTINEL\lofts at lakeview a,"","","",MEDIUM,REGISTERED,2017-01-12-175332,"",2017-08-22-172053,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\SYCAMORE50",SENTINEL\sycamores,"","","",MEDIUM,REGISTERED,2017-08-22-141426,"",2017-08-22-172053,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\CENTERPOINTE50",SENTINEL\centrepointes,"","","",MEDIUM,REGISTERED,2017-08-22-141239,"",2017-08-22-172053,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\CORBINGREEN13",SENTINEL\corbingreensl,"","","",MEDIUM,REGISTERED,2017-08-22-141314,"",2017-08-22-172052,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\OAKS14",SENTINEL\oaksl2,"","","",MEDIUM,REGISTERED,2017-08-22-141258,"",2017-08-22-172052,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\EASTCHASE50",SENTINEL\eastchases,"","","",MEDIUM,REGISTERED,2017-08-22-141358,"",2017-08-22-172051,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\ACADIA14",SENTINEL\acadial,"","","",MEDIUM,REGISTERED,2017-01-12-172600,"",2017-08-22-172051,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\AVANT50",SENTINEL\avants,"","","",MEDIUM,REGISTERED,2017-08-22-141257,"",2017-08-22-172051,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\EASTCHASE14",SENTINEL\eastchasel2,"","","",MEDIUM,REGISTERED,2017-08-22-141358,"",2017-08-22-172050,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\ISLANDPARK50",SENTINEL\islandparks,"","","",MEDIUM,REGISTERED,2017-08-22-141358,"",2017-08-22-172050,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\PARAGON14",SENTINEL\paragonl,"","","",MEDIUM,REGISTERED,2017-08-22-141402,"",2017-08-22-172049,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\DELAYNE2",SENTINEL\delaynea,"","","",MEDIUM,REGISTERED,2017-01-12-174742,"",2017-08-22-172049,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\ARBORHILLS50",SENTINEL\arborhillss,"","","",MEDIUM,REGISTERED,2017-08-22-141407,"",2017-08-22-172049,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\KINGSCREST50",SENTINEL\kingscrests,"","","",MEDIUM,REGISTERED,2017-08-22-141330,"",2017-08-22-172048,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\KIESOW",SENTINEL\grell,"","","",MEDIUM,REGISTERED,2017-03-09-165104,"",2017-08-22-172048,127.0.0.1,173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\ARROWHEAD50",SENTINEL\doe,"","","",MEDIUM,REGISTERED,2017-08-22-141420,"",2017-08-22-172047,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\FOXVALLEY50",SENTINEL\foxvalleys,"","","",MEDIUM,REGISTERED,2017-08-22-141419,"",2017-08-22-172047,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\FOXVALLEY13",SENTINEL\coveyl,"","","",MEDIUM,REGISTERED,2017-08-22-141418,"",2017-08-22-172047,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\CENTREPOINTE14",SENTINEL\centrepointel,"","","",MEDIUM,REGISTERED,2017-08-22-141239,"",2017-08-22-172046,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\AVENELL13",SENTINEL\Avenell,"","","",MEDIUM,REGISTERED,2017-08-22-141211,"",2017-08-22-172045,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\VINEYARDS50",SENTINEL\thevineyardss,"","","",MEDIUM,REGISTERED,2017-08-22-141419,"",2017-08-22-172045,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\CITYPLACE50",SENTINEL\CityplaceS,"","","",MEDIUM,REGISTERED,2017-08-22-141336,"",2017-08-22-172044,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\MTNSHADOW50",SENTINEL\Mountainshadowscas,"","","",MEDIUM,REGISTERED,2017-08-22-141500,"",2017-08-22-172043,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\TUSCANYRIDGE13",SENTINEL\tuscanyridgel,"","","",MEDIUM,REGISTERED,2017-08-22-141401,"",2017-08-22-172041,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\LITTLESTONE50",SENTINEL\littlestones,"","","",MEDIUM,REGISTERED,2017-08-22-141358,"",2017-08-22-172040,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\BREMERTOWER1",SENTINEL\lund,"","","",MEDIUM,REGISTERED,2017-08-22-141436,"",2017-08-22-172040,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\ACADIA15",SENTINEL\acadial3,"","","",MEDIUM,REGISTERED,2017-08-22-141354,"",2017-08-22-172039,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\ACADIA15",SENTINEL\acadial3,"","","",MEDIUM,REGISTERED,2017-08-22-141354,"",2017-08-22-172039,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\DELAYNE13",SENTINEL\delaynel,"","","",MEDIUM,REGISTERED,2017-08-22-141435,"",2017-08-22-172039,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\WINDWARD13",SENTINEL\windwardplacel,"","","",MEDIUM,REGISTERED,2017-08-22-141351,"",2017-08-22-172039,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\WILDWOOD14",SENTINEL\wildwoodforestl2,"","","",MEDIUM,REGISTERED,2017-08-22-141422,"",2017-08-22-172038,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\RIVERPOINTE14",SENTINEL\riverpointel3,"","","",MEDIUM,REGISTERED,2017-08-22-141312,"",2017-08-22-172038,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\EASTCHASE13",SENTINEL\eastchasel,"","","",MEDIUM,REGISTERED,2017-08-22-141403,"",2017-08-22-172037,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\LITTLESTONE13",SENTINEL\littlestonel,"","","",MEDIUM,REGISTERED,2017-08-22-141353,"",2017-08-22-172037,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\ASHTONPARC50",SENTINEL\ashtonparcs,"","","",MEDIUM,REGISTERED,2017-08-22-141440,"",2017-08-22-172037,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\CROSSINGS50",SENTINEL\crossingss,"","","",MEDIUM,REGISTERED,2017-01-12-173820,"",2017-08-22-172036,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\ASPREY13",SENTINEL\aspreyl$,"","","",MEDIUM,REGISTERED,2017-08-22-141403,"",2017-08-22-172035,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\BRENTWOOD50",SENTINEL\brentwoods,"","","",MEDIUM,REGISTERED,2017-08-22-141327,"",2017-08-22-172035,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\GRANDVIEW50",SENTINEL\grandviews,"","","",MEDIUM,REGISTERED,2017-08-22-141635,"",2017-08-22-172034,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\JACKSONPARK50",SENTINEL\jacksonparks,"","","",MEDIUM,REGISTERED,2017-08-22-141454,"",2017-08-22-172033,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\ADDISONPARK50",SENTINEL\addisonparks,"","","",MEDIUM,REGISTERED,2017-08-22-141303,"",2017-08-22-172033,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\WINDWARDLP14",SENTINEL\Windwardl2,"","","",MEDIUM,REGISTERED,2017-08-22-141243,"",2017-08-22-172033,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\RIVERPOINTE15",SENTINEL\riverpointel2,"","","",MEDIUM,REGISTERED,2017-08-22-141312,"",2017-08-22-172033,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\ENCLAVEMEN3",SENTINEL\enclaveatmenifee a,"","","",MEDIUM,REGISTERED,2017-01-12-174251,"",2017-08-22-172032,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\VALLEYBROOK50",SENTINEL\valleybrooks,"","","",MEDIUM,REGISTERED,2017-08-22-141202,"",2017-08-22-172031,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\AERIALCENTER4",SENTINEL\kislowski,"","","",MEDIUM,REGISTERED,2017-01-12-172606,"",2017-08-22-172030,127.0.0.1,173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\BRENTWOOD14",SENTINEL\brentwoodl2,"","","",MEDIUM,REGISTERED,2017-08-22-141328,"",2017-08-22-172030,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\ARBORDUBLIN50",SENTINEL\arbordublins,"","","",MEDIUM,REGISTERED,2017-08-22-141319,"",2017-08-22-172029,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\KINGSCREST13",SENTINEL\kingscrestL,"","","",MEDIUM,REGISTERED,2017-08-22-141323,"",2017-08-22-172029,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\DELANO50",SENTINEL\delanos,"","","",MEDIUM,REGISTERED,2017-08-22-141401,"",2017-08-22-172028,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\TUSCANYRIDGE50",SENTINEL\tuscanyridges,"","","",MEDIUM,REGISTERED,2017-08-22-141331,"",2017-08-22-172028,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\QUALITYHILL3",SENTINEL\qualityhill,"","","",MEDIUM,REGISTERED,2017-08-22-141416,"",2017-08-22-172026,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\CENTREPOINTE13",SENTINEL\centrepointel,"","","",MEDIUM,REGISTERED,2017-08-22-141240,"",2017-08-22-172025,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\ARBORHILLS14",SENTINEL\arbor hills l2,"","","",MEDIUM,REGISTERED,2017-08-22-141407,"",2017-08-22-172025,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\CHESWYCK50",SENTINEL\Cheswycks,"","","",MEDIUM,REGISTERED,2017-08-22-141339,"",2017-08-22-172025,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\TUSCANYRIDGE14",SENTINEL\tuscanyridgel2,"","","",MEDIUM,REGISTERED,2017-08-22-141407,"",2017-08-22-172024,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\WESCOTT50",SENTINEL\reserves,"","","",MEDIUM,REGISTERED,2017-08-22-141432,"",2017-08-22-172024,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\RIVERPLACE50",SENTINEL\Riverplacecomms,"","","",MEDIUM,REGISTERED,2017-08-22-141350,"",2017-08-22-172023,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\SONTERRA15",SENTINEL\sonterraatpvl,"","","",MEDIUM,REGISTERED,2017-08-22-141347,"",2017-08-22-172023,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\EGRETS15",SENTINEL\egretslandingl3,"","","",MEDIUM,REGISTERED,2017-08-22-153109,"",2017-08-22-172023,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\PARKDELMAR14",SENTINEL\parkdelmarl2,"","","",MEDIUM,REGISTERED,2017-08-22-141413,"",2017-08-22-172022,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\ENCLAVEMEN50",SENTINEL\enclaveatmenifees,"","","",MEDIUM,REGISTERED,2017-08-22-141438,"",2017-08-22-172021,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\VERSANT14",SENTINEL\versantl2,"","","",MEDIUM,REGISTERED,2017-08-22-141423,"",2017-08-22-172021,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\FOOTHILLS15",SENTINEL\foothillsl2,"","","",MEDIUM,REGISTERED,2017-08-22-141409,"",2017-08-22-172021,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\ANTELOPERIDGE50",SENTINEL\doe,"","","",MEDIUM,REGISTERED,2017-08-22-141418,"",2017-08-22-172020,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\OAKS13",SENTINEL\oaksl,"","","",MEDIUM,REGISTERED,2017-08-22-141257,"",2017-08-22-172018,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\WILDWOOD3",SENTINEL\wildwood forest a,"","","",MEDIUM,REGISTERED,2017-01-12-175714,"",2017-08-22-172017,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\WINDWARDLP50",SENTINEL\windwards,"","","",MEDIUM,REGISTERED,2017-08-22-141251,"",2017-08-22-172017,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\KINGSCREST14",SENTINEL\kingscrestL2,"","","",MEDIUM,REGISTERED,2017-08-22-141324,"",2017-08-22-172017,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\CYPRESSWOOD4",SENTINEL\cypresswooda,"","","",MEDIUM,REGISTERED,2017-08-22-141528,"",2017-08-22-172017,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\OAKS50",SENTINEL\oakss,"","","",MEDIUM,REGISTERED,2017-08-22-141259,"",2017-08-22-172013,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\GARDPOLARIS13",SENTINEL\gardensl,"","","",MEDIUM,REGISTERED,2017-08-22-141339,"",2017-08-22-172013,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\RIVERPOINTE13",SENTINEL\riverpointel,"","","",MEDIUM,REGISTERED,2017-08-22-141312,"",2017-08-22-172012,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\CYPRESSWOOD50",SENTINEL\cypresswoods,"","","",MEDIUM,REGISTERED,2017-08-22-141523,"",2017-08-22-172012,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\WESTON14",SENTINEL\westonpointl2,"","","",MEDIUM,REGISTERED,2017-08-22-141430,"",2017-08-22-172011,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\SONTERRA50",SENTINEL\sonterraatpvs,"","","",MEDIUM,REGISTERED,2017-08-22-141351,"",2017-08-22-172010,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\OAKWELLFARM14",SENTINEL\oakwelll2,"","","",MEDIUM,REGISTERED,2017-08-22-141415,"",2017-08-22-172010,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\RIVERPOINTE1",SENTINEL\river pointe m,"","","",MEDIUM,REGISTERED,2017-01-12-180543,"",2017-08-22-172009,10.0.20.1,173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\QUINNCROSSING50",SENTINEL\Quinns,"","","",MEDIUM,REGISTERED,2017-08-22-141419,"",2017-08-22-172009,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\AVENEL50",SENTINEL\avenels,"","","",MEDIUM,REGISTERED,2017-08-22-141157,"",2017-08-22-172008,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\BRENTWOOD13",SENTINEL\brentwoodl,"","","",MEDIUM,REGISTERED,2017-08-22-141326,"",2017-08-22-172007,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\DISTARIZONA1",SENTINEL\jamieson,"","","",MEDIUM,REGISTERED,2017-08-22-141533,"",2017-08-22-172006,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\WESCOTT1",SENTINEL\reserve m,"","","",MEDIUM,REGISTERED,2017-01-12-175721,"",2017-08-22-172004,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\ANDOVERPLACE50",SENTINEL\andoverplaces,"","","",MEDIUM,REGISTERED,2017-08-22-141427,"",2017-08-22-172003,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\FOOTHILLS50",SENTINEL\foothillss,"","","",MEDIUM,REGISTERED,2017-08-22-161146,"",2017-08-22-172003,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\BONTERRA14",SENTINEL\Bonterral3,"","","",MEDIUM,REGISTERED,2017-08-22-141405,"",2017-08-22-172002,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\CORBINGREEN1",SENTINEL\fairwaysm,"","","",MEDIUM,REGISTERED,2017-01-12-173831,"",2017-08-22-171959,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\ARBORHILLS3",SENTINEL\arbor hills a,"","","",MEDIUM,REGISTERED,2017-01-13-150939,"",2017-08-22-171944,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\pdc4",SENTINEL\olds,"","","",MEDIUM,REGISTERED,2016-11-04-160026,"",2017-08-22-171927,"",173.251.20.37,WINDOWS,"default","",Server 2008 R2 x64 SP: 1,1.0.6.161,""
"SENTINEL\OAKS2",SENTINEL\oaksa,"","","",MEDIUM,REGISTERED,2017-01-13-162504,"",2017-08-22-171914,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\CRESTMONT1",SENTINEL\thecrestmont,"","","",MEDIUM,REGISTERED,2017-01-12-173817,"",2017-08-22-171912,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\GOTHAMPROP_3",SENTINEL\gotham,"","","",MEDIUM,REGISTERED,2017-05-16-200619,"",2017-08-22-171852,127.0.0.1,173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\FIRSTANDMAIN14",SENTINEL\firstandmainl2,"","","",MEDIUM,REGISTERED,2017-01-12-174208,"",2017-08-22-171842,127.0.0.1,173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\CARRINGTON14",SENTINEL\carringtonl2,"","","",MEDIUM,REGISTERED,2017-01-12-173843,"",2017-08-22-171830,127.0.0.1,173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\DEERWOOD3",SENTINEL\colony at deerwood m,"","","",MEDIUM,REGISTERED,2017-01-12-174227,"",2017-08-22-171817,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\ACADIA13",SENTINEL\acadial,"","","",MEDIUM,REGISTERED,2017-01-12-172606,"",2017-08-22-171816,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\PARAGON13",SENTINEL\paragonl2,"","","",MEDIUM,REGISTERED,2017-01-12-175331,"",2017-08-22-171811,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\LUCERNE2",SENTINEL\lucerne a,"","","",MEDIUM,REGISTERED,2017-01-12-174929,"",2017-08-22-171800,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\BES12svr2",SENTINEL\bes12admin,"","","",MEDIUM,REGISTERED,2017-01-20-140607,"",2017-08-22-171747,172.16.0.146,173.251.20.37,WINDOWS,"default","",Server 2012 R2 x64 ,1.0.6.161,""
"SENTINEL\CORDILLERA1",SENTINEL\cordilleram,"","","",MEDIUM,REGISTERED,2017-01-12-173849,"",2017-08-22-171710,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\QUALITYHILL50",SENTINEL\qualityhilll,"","","",MEDIUM,REGISTERED,2017-08-22-151121,"",2017-08-22-171706,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\ISLANDPARK1",SENTINEL\island park m,"","","",MEDIUM,REGISTERED,2017-01-12-174956,"",2017-08-22-171642,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\ANDOVERPLACE3",SENTINEL\Andover Place M,"","","",MEDIUM,REGISTERED,2017-01-12-172621,"",2017-08-22-171642,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\CROSSINGS1",SENTINEL\crossings,"","","",MEDIUM,REGISTERED,2017-01-12-173821,"",2017-08-22-171642,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\GREENHOUSE1",SENTINEL\greenhouse m,"","","",MEDIUM,REGISTERED,2017-01-12-174233,"",2017-08-22-171633,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\DISTTAMPA2",SENTINEL\leonard,"","","",MEDIUM,REGISTERED,2017-08-22-141620,"",2017-08-22-171613,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\PRESERVE1",SENTINEL\preserveblueravine m,"","","",MEDIUM,REGISTERED,2017-01-13-162635,"",2017-08-22-171612,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"WEINER",user,"","","",MEDIUM,REGISTERED,2016-12-09-205632,"",2017-08-22-171608,10.0.0.201,73.159.69.34,WINDOWS,"default","",Windows 10 x64,1.0.6.161,""
"SENTINEL\VALENCIA2",SENTINEL\hillsofvalenciaa,"","","",MEDIUM,REGISTERED,2017-01-12-180600,"",2017-08-22-171606,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\GLENBROOK2",SENTINEL\glenbrooka,"","","",MEDIUM,REGISTERED,2017-01-12-174204,"",2017-08-22-171551,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\PaupWin7 (S-1-5-21-753412686-597961653-1159422225-19570)",Unassigned,"","","",MEDIUM,REGISTERED,2017-01-12-172152,"",2017-08-22-171549,"",173.251.20.37,WINDOWS,"default","",Windows 7 x86 SP: 1,1.0.6.161,""
