name,email,firstName,lastName,middleName,targetValue,status,registeredTime,deregisteredTime,lastContactTime,lastInternalIpAddress,lastExternalIpAddress,deviceType,deviceGroupName,windowsPlatform,osVersion,sensorVersion,avEngine
"SENTINEL\AUSTINR",SENTINEL\austinr,"","","",MEDIUM,REGISTERED,2016-12-09-141152,"",2017-08-22-145029,127.0.0.1,173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\ASHTONPARC50",SENTINEL\ashtonparcs,"","","",MEDIUM,REGISTERED,2017-08-22-141440,"",2017-08-22-145028,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\BES12Svr1",SENTINEL\smolds,"","","",MEDIUM,REGISTERED,2017-01-19-210906,"",2017-08-22-145022,"",173.251.20.37,WINDOWS,"default","",Server 2008 R2 x64 SP: 1,1.0.6.161,""
"SENTINEL\LACOSTA1",SENTINEL\lacosta m,"","","",MEDIUM,REGISTERED,2017-01-12-175023,"",2017-08-22-145021,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\ADAMS",SENTINEL\adams,"","","",MEDIUM,REGISTERED,2017-04-24-191517,"",2017-08-22-145010,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\LANTERNWOODS14",SENTINEL\lanternwoodsl2,"","","",MEDIUM,REGISTERED,2017-08-22-141814,"",2017-08-22-145007,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\CENTERPOINTE50",SENTINEL\centrepointes,"","","",MEDIUM,REGISTERED,2017-08-22-141239,"",2017-08-22-145005,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"WEINER",user,"","","",MEDIUM,REGISTERED,2016-12-09-205632,"",2017-08-22-144956,10.0.0.201,73.159.69.34,WINDOWS,"default","",Windows 10 x64,1.0.6.161,""
"SENTINEL\ZOELLER",SENTINEL\zoeller,"","","",MEDIUM,REGISTERED,2017-01-05-145927,"",2017-08-22-144954,127.0.0.1,173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\KESSNER",SENTINEL\kessner,"","","",MEDIUM,REGISTERED,2016-11-08-213902,"",2017-08-22-144947,127.0.0.1,173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\PRESERVE50",SENTINEL\preserveblueravines,"","","",MEDIUM,REGISTERED,2017-04-19-175906,"",2017-08-22-144947,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\ARBORHILLS15",SENTINEL\arborhillsl3,"","","",MEDIUM,REGISTERED,2017-08-22-141412,"",2017-08-22-144944,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\WILLOWSPRINGS3",SENTINEL\willow springs a,"","","",MEDIUM,REGISTERED,2017-01-12-175724,"",2017-08-22-144941,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\YEUNGKW7",SENTINEL\yeungk,"","","",MEDIUM,REGISTERED,2017-01-12-175541,"",2017-08-22-144940,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\PARKDELMAR2",SENTINEL\park del mar m,"","","",MEDIUM,REGISTERED,2017-01-12-175308,"",2017-08-22-144935,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\WINDWARDLP50",SENTINEL\windwards,"","","",MEDIUM,REGISTERED,2017-08-22-141251,"",2017-08-22-144930,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\SCANLAN",SENTINEL\scanlan,"","","",MEDIUM,REGISTERED,2017-04-11-131932,"",2017-08-22-144929,127.0.0.1,173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\ExchTools",SENTINEL\nimdaab,"","","",MEDIUM,REGISTERED,2016-10-31-151228,"",2017-08-22-144929,"",173.251.20.37,WINDOWS,"default","",Server 2012 R2 x64 ,1.0.6.161,""
"SENTINEL\LIPOVETSKY",SENTINEL\lipovetsky,"","","",MEDIUM,REGISTERED,2017-04-06-150032,"",2017-08-22-144928,127.0.0.1,173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\GOTHAMPROP_1",SENTINEL\gotham,"","","",MEDIUM,REGISTERED,2017-05-16-160841,"",2017-08-22-144927,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\DYNPOOL2 (S-1-5-21-753412686-597961653-1159422225-22706)",Unassigned,"","","",MEDIUM,REGISTERED,2017-01-25-185537,"",2017-08-22-144909,"",173.251.20.37,WINDOWS,"default","",Windows 7 x86 SP: 1,1.0.6.161,""
"SENTINEL\BELLEHARBOUR3",SENTINEL\belle harbour a,"","","",MEDIUM,REGISTERED,2017-01-12-173111,"",2017-08-22-144907,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\DYNPOOL19 (S-1-5-21-753412686-597961653-1159422225-22709)",Unassigned,"","","",MEDIUM,REGISTERED,2017-01-25-185410,"",2017-08-22-144904,"",173.251.20.37,WINDOWS,"default","",Windows 7 x86 SP: 1,1.0.6.161,""
"SENTINEL\STIEGLITZ",STIEGLITZ\Administrator,"","","",MEDIUM,REGISTERED,2017-01-12-162828,"",2017-08-22-144902,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\JONESV (S-1-5-21-753412686-597961653-1159422225-22735)",Unassigned,"","","",MEDIUM,REGISTERED,2017-03-21-143731,"",2017-08-22-144901,"",173.251.20.37,WINDOWS,"default","",Windows 7 x86 SP: 1,1.0.6.161,""
"SENTINEL\BRINDLEYV (S-1-5-21-753412686-597961653-1159422225-24143)","","","","",MEDIUM,REGISTERED,2017-04-20-200323,"",2017-08-22-144858,"",173.251.20.37,WINDOWS,"default","",Windows 7 x86 SP: 1,1.0.6.161,""
"SENTINEL\DAVISMARCHV (S-1-5-21-753412686-597961653-1159422225-22734)","","","","",MEDIUM,REGISTERED,2017-03-20-203011,"",2017-08-22-144856,"",173.251.20.37,WINDOWS,"default","",Windows 7 x86 SP: 1,1.0.6.161,""
"SENTINEL\DYNPOOL11 (S-1-5-21-753412686-597961653-1159422225-22693)",Unassigned,"","","",MEDIUM,REGISTERED,2017-01-25-184154,"",2017-08-22-144855,"",173.251.20.37,WINDOWS,"default","",Windows 7 x86 SP: 1,1.0.6.161,""
"SENTINEL\OLDSV (S-1-5-21-753412686-597961653-1159422225-19662)",Unassigned,"","","",MEDIUM,REGISTERED,2016-11-02-180322,"",2017-08-22-144855,"",173.251.20.37,WINDOWS,"default","",Windows 7 x86 SP: 1,1.0.6.161,""
"SENTINEL\OLDSV (S-1-5-21-753412686-597961653-1159422225-19662)",Unassigned,"","","",MEDIUM,REGISTERED,2016-11-02-180322,"",2017-08-22-144855,"",173.251.20.37,WINDOWS,"default","",Windows 7 x86 SP: 1,1.0.6.161,""
"SENTINEL\WANGV (S-1-5-21-753412686-597961653-1159422225-24129)","","","","",MEDIUM,REGISTERED,2017-05-25-202718,"",2017-08-22-144855,"",173.251.20.37,WINDOWS,"default","",Windows 7 x86 SP: 1,1.0.6.161,""
"SENTINEL\ASPREY2",SENTINEL\asprey a,"","","",MEDIUM,REGISTERED,2017-01-12-173013,"",2017-08-22-144854,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\SITTERLEYV (S-1-5-21-753412686-597961653-1159422225-22738)",Unassigned,"","","",MEDIUM,REGISTERED,2017-03-29-121727,"",2017-08-22-144854,"",173.251.20.37,WINDOWS,"default","",Windows 7 x86 SP: 1,1.0.6.161,""
"SENTINEL\TUSCANYRIDGE13",SENTINEL\tuscanyridgel,"","","",MEDIUM,REGISTERED,2017-08-22-141401,"",2017-08-22-144853,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\ASPREY14",SENTINEL\aspreys,"","","",MEDIUM,REGISTERED,2017-08-22-141400,"",2017-08-22-144853,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\DYNPOOL1 (S-1-5-21-753412686-597961653-1159422225-22695)","","","","",MEDIUM,REGISTERED,2017-01-25-184311,"",2017-08-22-144851,"",173.251.20.37,WINDOWS,"default","",Windows 7 x86 SP: 1,1.0.6.161,""
"SENTINEL\DYNPOOL13 (S-1-5-21-753412686-597961653-1159422225-22697)","","","","",MEDIUM,REGISTERED,2017-01-25-184333,"",2017-08-22-144849,"",173.251.20.37,WINDOWS,"default","",Windows 7 x86 SP: 1,1.0.6.161,""
"SENTINEL\SORMILLONV (S-1-5-21-753412686-597961653-1159422225-20107)","","","","",MEDIUM,REGISTERED,2017-03-23-155147,"",2017-08-22-144848,"",173.251.20.37,WINDOWS,"default","",Windows 7 x86 SP: 1,1.0.6.161,""
"SENTINEL\DEERWOOD3",SENTINEL\colony at deerwood m,"","","",MEDIUM,REGISTERED,2017-01-12-174227,"",2017-08-22-144847,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\DYNPOOL10 (S-1-5-21-753412686-597961653-1159422225-22699)",Unassigned,"","","",MEDIUM,REGISTERED,2017-01-25-184311,"",2017-08-22-144846,"",173.251.20.37,WINDOWS,"default","",Windows 7 x86 SP: 1,1.0.6.161,""
"SENTINEL\DYNPOOL15 (S-1-5-21-753412686-597961653-1159422225-22692)",Unassigned,"","","",MEDIUM,REGISTERED,2017-01-25-184312,"",2017-08-22-144846,"",173.251.20.37,WINDOWS,"default","",Windows 7 x86 SP: 1,1.0.6.161,""
"SENTINEL\DYNPOOL4 (S-1-5-21-753412686-597961653-1159422225-22702)","","","","",MEDIUM,REGISTERED,2017-01-25-185628,"",2017-08-22-144845,"",173.251.20.37,WINDOWS,"default","",Windows 7 x86 SP: 1,1.0.6.161,""
"SENTINEL\DYNPOOL7 (S-1-5-21-753412686-597961653-1159422225-22696)","","","","",MEDIUM,REGISTERED,2017-01-25-185536,"",2017-08-22-144844,"",173.251.20.37,WINDOWS,"default","",Windows 7 x86 SP: 1,1.0.6.161,""
"SENTINEL\WOODBERRY3",SENTINEL\woodberry a,"","","",MEDIUM,REGISTERED,2017-01-12-175634,"",2017-08-22-144843,127.0.0.1,173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\CORBINGREEN13",SENTINEL\corbingreensl,"","","",MEDIUM,REGISTERED,2017-08-22-141314,"",2017-08-22-144843,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\REAGANV (S-1-5-21-753412686-597961653-1159422225-22723)","","","","",MEDIUM,REGISTERED,2017-03-20-194932,"",2017-08-22-144841,"",173.251.20.37,WINDOWS,"default","",Windows 7 x86 SP: 1,1.0.6.161,""
"SENTINEL\DYNPOOL20 (S-1-5-21-753412686-597961653-1159422225-22710)",Unassigned,"","","",MEDIUM,REGISTERED,2017-01-25-185537,"",2017-08-22-144839,"",173.251.20.37,WINDOWS,"default","",Windows 7 x86 SP: 1,1.0.6.161,""
"SENTINEL\DYNPOOL3 (S-1-5-21-753412686-597961653-1159422225-22701)","","","","",MEDIUM,REGISTERED,2017-01-25-185716,"",2017-08-22-144836,"",173.251.20.37,WINDOWS,"default","",Windows 7 x86 SP: 1,1.0.6.161,""
"SENTINEL\DYNPOOL5 (S-1-5-21-753412686-597961653-1159422225-22703)","","","","",MEDIUM,REGISTERED,2017-01-25-185411,"",2017-08-22-144832,"",173.251.20.37,WINDOWS,"default","",Windows 7 x86 SP: 1,1.0.6.161,""
"SENTINEL\MORRONEVM",SENTINEL\sormillon,"","","",MEDIUM,REGISTERED,2017-08-11-133537,"",2017-08-22-144829,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\DYNPOOL18 (S-1-5-21-753412686-597961653-1159422225-22707)",Unassigned,"","","",MEDIUM,REGISTERED,2017-01-25-184332,"",2017-08-22-144828,"",173.251.20.37,WINDOWS,"default","",Windows 7 x86 SP: 1,1.0.6.161,""
"SENTINEL\CLARKV (S-1-5-21-753412686-597961653-1159422225-22729)",Unassigned,"","","",MEDIUM,REGISTERED,2017-03-21-133850,"",2017-08-22-144826,"",173.251.20.37,WINDOWS,"default","",Windows 7 x86 SP: 1,1.0.6.161,""
"SENTINEL\DYNPOOL14 (S-1-5-21-753412686-597961653-1159422225-22705)",Unassigned,"","","",MEDIUM,REGISTERED,2017-01-25-184335,"",2017-08-22-144826,"",173.251.20.37,WINDOWS,"default","",Windows 7 x86 SP: 1,1.0.6.161,""
"SENTINEL\LEONARDV (S-1-5-21-753412686-597961653-1159422225-24142)","","","","",MEDIUM,REGISTERED,2017-05-25-203734,"",2017-08-22-144825,"",173.251.20.37,WINDOWS,"default","",Windows 7 x86 SP: 1,1.0.6.161,""
"SENTINEL\MONTEMAYORV (S-1-5-21-753412686-597961653-1159422225-22739)","","","","",MEDIUM,REGISTERED,2017-03-21-130915,"",2017-08-22-144825,"",173.251.20.37,WINDOWS,"default","",Windows 7 x86 SP: 1,1.0.6.161,""
"SENTINEL\HIGGINSV (S-1-5-21-753412686-597961653-1159422225-21888)",Unassigned,"","","",MEDIUM,REGISTERED,2017-03-27-123054,"",2017-08-22-144821,"",173.251.20.37,WINDOWS,"default","",Windows 7 x86 SP: 1,1.0.6.161,""
"SENTINEL\DYNPOOL16 (S-1-5-21-753412686-597961653-1159422225-22691)","","","","",MEDIUM,REGISTERED,2017-01-25-184155,"",2017-08-22-144820,"",173.251.20.37,WINDOWS,"default","",Windows 7 x86 SP: 1,1.0.6.161,""
"SENTINEL\DYNPOOL9 (S-1-5-21-753412686-597961653-1159422225-22698)",Unassigned,"","","",MEDIUM,REGISTERED,2017-01-25-185615,"",2017-08-22-144819,"",173.251.20.37,WINDOWS,"default","",Windows 7 x86 SP: 1,1.0.6.161,""
"SENTINEL\DYNPOOL8 (S-1-5-21-753412686-597961653-1159422225-22700)","","","","",MEDIUM,REGISTERED,2017-01-25-185931,"",2017-08-22-144818,"",173.251.20.37,WINDOWS,"default","",Windows 7 x86 SP: 1,1.0.6.161,""
"SENTINEL\BRITTONV (S-1-5-21-753412686-597961653-1159422225-22736)","","","","",MEDIUM,REGISTERED,2017-03-20-201954,"",2017-08-22-144815,"",173.251.20.37,WINDOWS,"default","",Windows 7 x86 SP: 1,1.0.6.161,""
"SENTINEL\ITTEMPV (S-1-5-21-753412686-597961653-1159422225-22593)",Unassigned,"","","",MEDIUM,REGISTERED,2017-04-19-143349,"",2017-08-22-144814,"",173.251.20.37,WINDOWS,"default","",Windows 7 x86 SP: 1,1.0.6.161,""
"SENTINEL\DYNPOOL6 (S-1-5-21-753412686-597961653-1159422225-22704)",Unassigned,"","","",MEDIUM,REGISTERED,2017-01-25-185627,"",2017-08-22-144811,172.18.5.164,173.251.20.37,WINDOWS,"default","",Windows 7 x86 SP: 1,1.0.6.161,""
"SENTINEL\RIVERPOINTE13",SENTINEL\riverpointel,"","","",MEDIUM,REGISTERED,2017-08-22-141312,"",2017-08-22-144802,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\WINDWARD14",SENTINEL\mitchel,"","","",MEDIUM,REGISTERED,2017-08-22-141355,"",2017-08-22-144724,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\ISLANDPARK50",SENTINEL\islandparks,"","","",MEDIUM,REGISTERED,2017-08-22-141358,"",2017-08-22-144720,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\RITTENHOUSE2",SENTINEL\rittenhouses,"","","",MEDIUM,REGISTERED,2017-01-12-180540,"",2017-08-22-144712,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\CHENG",SENTINEL\cheng,"","","",MEDIUM,REGISTERED,2017-04-12-143144,"",2017-08-22-144659,127.0.0.1,173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\KIRBY2",SENTINEL\thekirbya,"","","",MEDIUM,REGISTERED,2017-01-12-175403,"",2017-08-22-144658,127.0.0.1,173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\RIVERPOINTE14",SENTINEL\riverpointel3,"","","",MEDIUM,REGISTERED,2017-08-22-141312,"",2017-08-22-144657,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\GALARZAVM (S-1-5-21-753412686-597961653-1159422225-17906)",Unassigned,"","","",MEDIUM,REGISTERED,2017-05-23-190507,"",2017-08-22-144647,172.18.4.8,173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,2.0.3.4,4.3.0.203-ave.8.3.46.26:avpack.8.4.2.70:vdf.8.14.24.60
"SENTINEL\partnerportal",bona,"","","",MEDIUM,REGISTERED,2016-11-04-164738,"",2017-08-22-144642,"",173.251.20.44,WINDOWS,"default","",Server 2003 x86 SP: 2,1.0.6.161,""
"SENTINEL\FREYDBERG",SENTINEL\freydberg,"","","",MEDIUM,REGISTERED,2017-03-02-140756,"",2017-08-22-144619,127.0.0.1,173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\PRESERVE13",SENTINEL\preserveblueravine l,"","","",MEDIUM,REGISTERED,2017-01-12-180136,"",2017-08-22-144616,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\CARRINGTON2",SENTINEL\carringtona,"","","",MEDIUM,REGISTERED,2017-01-12-173842,"",2017-08-22-144614,127.0.0.1,173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\ALLY",SENTINEL\ally,"","","",MEDIUM,REGISTERED,2017-02-07-194234,"",2017-08-22-144610,127.0.0.1,173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\GARDPOLARIS14",SENTINEL\gardensl2,"","","",MEDIUM,REGISTERED,2017-08-22-141337,"",2017-08-22-144559,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\Denali1",DENALI1\Administrator,"","","",MEDIUM,REGISTERED,2017-01-18-155727,"",2017-08-22-144543,"",173.251.20.37,WINDOWS,"default","",Server 2008 R2 x64 SP: 1,1.0.6.161,""
"SENTINEL\HPThinClientDM1",SENTINEL\sormillon,"","","",MEDIUM,REGISTERED,2017-01-19-204252,"",2017-08-22-144540,"",173.251.20.37,WINDOWS,"default","",Server 2008 R2 x64 SP: 1,1.0.6.161,""
"SENTINEL\RITTER",SENTINEL\ritter,"","","",MEDIUM,REGISTERED,2016-12-21-144641,"",2017-08-22-144533,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\LACOSTA14",SENTINEL\lacostal2,"","","",MEDIUM,REGISTERED,2017-08-22-141407,"",2017-08-22-144532,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\LITTLESTONE13",SENTINEL\littlestonel,"","","",MEDIUM,REGISTERED,2017-08-22-141353,"",2017-08-22-144524,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\CORDILLERA2",SENTINEL\cordilleraa,"","","",MEDIUM,REGISTERED,2017-01-12-173849,"",2017-08-22-144521,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\LITTLESTONE3",SENTINEL\littlestone a,"","","",MEDIUM,REGISTERED,2017-01-12-174922,"",2017-08-22-144515,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"LeechSurf4",user,"","","",MEDIUM,REGISTERED,2017-07-21-162202,"",2017-08-22-144511,192.168.1.4,47.202.180.236,WINDOWS,"default","",Windows 10 x64,1.0.6.161,""
"SENTINEL\PONGO",SENTINEL\pongo,"","","",MEDIUM,REGISTERED,2017-04-20-184918,"",2017-08-22-144511,127.0.0.1,173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\DISTCOLUMBUS3",SENTINEL\Pulkowski,"","","",MEDIUM,REGISTERED,2017-01-12-174229,"",2017-08-22-144510,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\COX",SENTINEL\cox,"","","",MEDIUM,REGISTERED,2017-05-02-141812,"",2017-08-22-144503,127.0.0.1,173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\TOWNCENTER13",SENTINEL\yurcich,"","","",MEDIUM,REGISTERED,2017-01-12-175654,"",2017-08-22-144502,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\JACKSONPARK2",SENTINEL\jackson park m,"","","",MEDIUM,REGISTERED,2017-01-12-175046,"",2017-08-22-144459,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\OAKS13",SENTINEL\oaksl,"","","",MEDIUM,REGISTERED,2017-08-22-141257,"",2017-08-22-144457,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\RIVERPLACECOMM2",SENTINEL\vinge,"","","",MEDIUM,REGISTERED,2017-01-12-175645,"",2017-08-22-144456,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\SYCAMORE3",SENTINEL\sycamore a,"","","",MEDIUM,REGISTERED,2017-01-13-161633,"",2017-08-22-144456,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\LUCERNE14",SENTINEL\lucerne l2,"","","",MEDIUM,REGISTERED,2017-01-12-174928,"",2017-08-22-144455,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\BELLI",SENTINEL\belli,"","","",MEDIUM,REGISTERED,2017-01-30-214257,"",2017-08-22-144452,127.0.0.1,173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\ARBORDUBLIN50",SENTINEL\arbordublins,"","","",MEDIUM,REGISTERED,2017-08-22-141319,"",2017-08-22-144449,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\BONTERRA14",SENTINEL\Bonterral3,"","","",MEDIUM,REGISTERED,2017-08-22-141405,"",2017-08-22-144447,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\CAWLEYM",SENTINEL\cawleym,"","","",MEDIUM,REGISTERED,2017-01-12-173729,"",2017-08-22-144411,127.0.0.1,173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\PARAGON50",SENTINEL\paragons,"","","",MEDIUM,REGISTERED,2017-08-22-141402,"",2017-08-22-144402,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\VALLEYBROOK2",SENTINEL\valleybrook m,"","","",MEDIUM,REGISTERED,2017-01-12-175602,"",2017-08-22-144353,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\VOYAGERTEST",SENTINEL\gaedig,"","","",MEDIUM,REGISTERED,2017-01-12-175520,"",2017-08-22-144350,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\DISTTAMPA2",SENTINEL\leonard,"","","",MEDIUM,REGISTERED,2017-08-22-141620,"",2017-08-22-144346,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\GLENBROOK13",SENTINEL\glenbrookl,"","","",MEDIUM,REGISTERED,2017-01-12-174207,"",2017-08-22-144336,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\ENCLAVEMEN14",SENTINEL\enclaveatmenifee l,"","","",MEDIUM,REGISTERED,2017-01-12-174258,"",2017-08-22-144334,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\ISLANDPARK14",SENTINEL\islandparkl,"","","",MEDIUM,REGISTERED,2017-08-22-141359,"",2017-08-22-144332,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\DISTHOUSTON5",SENTINEL\britton,"","","",MEDIUM,REGISTERED,2017-01-12-174244,"",2017-08-22-144309,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\CROSSINGS50",SENTINEL\crossingss,"","","",MEDIUM,REGISTERED,2017-01-12-173820,"",2017-08-22-144307,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\BARTONVINE3",SENTINEL\barton vineyard a,"","","",MEDIUM,REGISTERED,2017-01-12-173056,"",2017-08-22-144304,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\BARTONVINE4",SENTINEL\barton vineyard m,"","","",MEDIUM,REGISTERED,2017-01-12-173922,"",2017-08-22-144300,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\IT-STORAGE-RM1",IT-STORAGE-RM1\Administrator,"","","",MEDIUM,REGISTERED,2017-01-23-175045,"",2017-08-22-144255,172.20.8.94,173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\GOTHAMPROP_CO_1",SENTINEL\gotham,"","","",MEDIUM,REGISTERED,2017-01-12-175029,"",2017-08-22-144234,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\BELLEHARBOUR1",SENTINEL\belle harbour m,"","","",MEDIUM,REGISTERED,2017-01-12-173929,"",2017-08-22-144221,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\TUSCANYRIDGE50",SENTINEL\tuscanyridges,"","","",MEDIUM,REGISTERED,2017-08-22-141331,"",2017-08-22-144221,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\HAVEN2",SENTINEL\havena,"","","",MEDIUM,REGISTERED,2017-01-12-174935,"",2017-08-22-144218,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\AVANT1",SENTINEL\avant,"","","",MEDIUM,REGISTERED,2017-01-12-173000,"",2017-08-22-144210,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
